"","date","hits","keyword","geo","gprop","category","hits_backup","datetime"
"1892",2016-05-25 00:30:00,71.75,"XRP","world","web",0,63,2016-05-24
"1893",2016-05-26 00:30:00,86.5555555555556,"XRP","world","web",0,76,2016-05-25
"1894",2016-05-27 00:30:00,75.1666666666667,"XRP","world","web",0,66,2016-05-26
"1895",2016-05-28 00:30:00,97.9444444444444,"XRP","world","web",0,86,2016-05-27
"1896",2016-05-29 00:30:00,48.9722222222222,"XRP","world","web",0,43,2016-05-28
"1897",2016-05-30 00:30:00,30.75,"XRP","world","web",0,27,2016-05-29
"1898",2016-05-31 00:30:00,52.3888888888889,"XRP","world","web",0,46,2016-05-30
"1899",2016-06-01 00:30:00,77.4444444444444,"XRP","world","web",0,68,2016-05-31
"1900",2016-06-02 00:30:00,78.5833333333333,"XRP","world","web",0,69,2016-06-01
"1901",2016-06-03 00:30:00,55.8055555555556,"XRP","world","web",0,49,2016-06-02
"1902",2016-06-04 00:30:00,35.3055555555556,"XRP","world","web",0,31,2016-06-03
"1903",2016-06-05 00:30:00,54.6666666666667,"XRP","world","web",0,48,2016-06-04
"1904",2016-06-06 00:30:00,83.1388888888889,"XRP","world","web",0,73,2016-06-05
"1905",2016-06-07 00:30:00,83.1388888888889,"XRP","world","web",0,73,2016-06-06
"1906",2016-06-08 00:30:00,47.8333333333333,"XRP","world","web",0,42,2016-06-07
"1907",2016-06-09 00:30:00,66.0555555555556,"XRP","world","web",0,58,2016-06-08
"1908",2016-06-10 00:30:00,50.1111111111111,"XRP","world","web",0,44,2016-06-09
"1909",2016-06-11 00:30:00,54.6666666666667,"XRP","world","web",0,48,2016-06-10
"1910",2016-06-12 00:30:00,54.6666666666667,"XRP","world","web",0,48,2016-06-11
"1911",2016-06-13 00:30:00,58.0833333333333,"XRP","world","web",0,51,2016-06-12
"1912",2016-06-14 00:30:00,93.3888888888889,"XRP","world","web",0,82,2016-06-13
"1913",2016-06-15 00:30:00,59.2222222222222,"XRP","world","web",0,52,2016-06-14
"1914",2016-06-16 00:30:00,94.5277777777778,"XRP","world","web",0,83,2016-06-15
"1915",2016-06-17 00:30:00,62.6388888888889,"XRP","world","web",0,55,2016-06-16
"1916",2016-06-18 00:30:00,42.1388888888889,"XRP","world","web",0,37,2016-06-17
"1917",2016-06-19 00:30:00,48.9722222222222,"XRP","world","web",0,43,2016-06-18
"1918",2016-06-20 00:30:00,59.2222222222222,"XRP","world","web",0,52,2016-06-19
"1919",2016-06-21 00:30:00,77.4444444444444,"XRP","world","web",0,68,2016-06-20
"1920",2016-06-22 00:30:00,77.4444444444444,"XRP","world","web",0,68,2016-06-21
"1921",2016-06-23 00:30:00,67.1944444444444,"XRP","world","web",0,59,2016-06-22
"1922",2016-06-24 00:30:00,37.5833333333333,"XRP","world","web",0,33,2016-06-23
"1923",2016-06-25 00:30:00,43.2777777777778,"XRP","world","web",0,38,2016-06-24
"1924",2016-06-26 00:30:00,28.4722222222222,"XRP","world","web",0,25,2016-06-25
"1925",2016-06-27 00:30:00,100.222222222222,"XRP","world","web",0,88,2016-06-26
"1926",2016-06-28 00:30:00,95.6666666666667,"XRP","world","web",0,84,2016-06-27
"1927",2016-06-29 00:30:00,84.2777777777778,"XRP","world","web",0,45,2016-06-28
"1928",2016-06-30 00:30:00,56.1851851851852,"XRP","world","web",0,30,2016-06-29
"1929",2016-07-01 00:30:00,29.9654320987654,"XRP","world","web",0,16,2016-06-30
"1930",2016-07-02 00:30:00,31.8382716049383,"XRP","world","web",0,17,2016-07-01
"1931",2016-07-03 00:30:00,16.8555555555556,"XRP","world","web",0,9,2016-07-02
"1932",2016-07-04 00:30:00,73.0407407407407,"XRP","world","web",0,39,2016-07-03
"1933",2016-07-05 00:30:00,58.058024691358,"XRP","world","web",0,31,2016-07-04
"1934",2016-07-06 00:30:00,29.9654320987654,"XRP","world","web",0,16,2016-07-05
"1935",2016-07-07 00:30:00,59.9308641975309,"XRP","world","web",0,32,2016-07-06
"1936",2016-07-08 00:30:00,61.8037037037037,"XRP","world","web",0,33,2016-07-07
"1937",2016-07-09 00:30:00,103.006172839506,"XRP","world","web",0,55,2016-07-08
"1938",2016-07-10 00:30:00,116.116049382716,"XRP","world","web",0,62,2016-07-09
"1939",2016-07-11 00:30:00,73.0407407407407,"XRP","world","web",0,39,2016-07-10
"1940",2016-07-12 00:30:00,28.0925925925926,"XRP","world","web",0,15,2016-07-11
"1941",2016-07-13 00:30:00,101.133333333333,"XRP","world","web",0,54,2016-07-12
"1942",2016-07-14 00:30:00,112.37037037037,"XRP","world","web",0,60,2016-07-13
"1943",2016-07-15 00:30:00,59.9308641975309,"XRP","world","web",0,32,2016-07-14
"1944",2016-07-16 00:30:00,33.7111111111111,"XRP","world","web",0,18,2016-07-15
"1945",2016-07-17 00:30:00,50.5666666666667,"XRP","world","web",0,27,2016-07-16
"1946",2016-07-18 00:30:00,58.058024691358,"XRP","world","web",0,31,2016-07-17
"1947",2016-07-19 00:30:00,73.0407407407407,"XRP","world","web",0,39,2016-07-18
"1948",2016-07-20 00:30:00,58.058024691358,"XRP","world","web",0,31,2016-07-19
"1949",2016-07-21 00:30:00,14.9827160493827,"XRP","world","web",0,8,2016-07-20
"1950",2016-07-22 00:30:00,59.9308641975309,"XRP","world","web",0,32,2016-07-21
"1951",2016-07-23 00:30:00,103.006172839506,"XRP","world","web",0,55,2016-07-22
"1952",2016-07-24 00:30:00,101.133333333333,"XRP","world","web",0,54,2016-07-23
"1953",2016-07-25 00:30:00,103.006172839506,"XRP","world","web",0,55,2016-07-24
"1954",2016-07-26 00:30:00,116.116049382716,"XRP","world","web",0,62,2016-07-25
"1955",2016-07-27 00:30:00,116.116049382716,"XRP","world","web",0,62,2016-07-26
"1956",2016-07-28 00:30:00,14.9827160493827,"XRP","world","web",0,8,2016-07-27
"1957",2016-07-29 00:30:00,91.7691358024691,"XRP","world","web",0,49,2016-07-28
"1958",2016-07-30 00:30:00,86.1506172839506,"XRP","world","web",0,46,2016-07-29
"1959",2016-07-31 00:30:00,50.5666666666667,"XRP","world","web",0,27,2016-07-30
"1960",2016-08-01 00:30:00,73.0407407407407,"XRP","world","web",0,39,2016-07-31
"1961",2016-08-02 00:30:00,88.0234567901234,"XRP","world","web",0,47,2016-08-01
"1962",2016-08-03 00:30:00,59.9308641975309,"XRP","world","web",0,32,2016-08-02
"1963",2016-08-04 00:30:00,58.058024691358,"XRP","world","web",0,31,2016-08-03
"1964",2016-08-05 00:30:00,61.8037037037037,"XRP","world","web",0,33,2016-08-04
"1965",2016-08-06 00:30:00,89.8962962962963,"XRP","world","web",0,48,2016-08-05
"1966",2016-08-07 00:30:00,0,"XRP","world","web",0,0,2016-08-06
"1967",2016-08-08 00:30:00,88.0234567901234,"XRP","world","web",0,47,2016-08-07
"1968",2016-08-09 00:30:00,14.9827160493827,"XRP","world","web",0,8,2016-08-08
"1969",2016-08-10 00:30:00,74.9135802469136,"XRP","world","web",0,40,2016-08-09
"1970",2016-08-11 00:30:00,31.8382716049383,"XRP","world","web",0,17,2016-08-10
"1971",2016-08-12 00:30:00,61.8037037037037,"XRP","world","web",0,33,2016-08-11
"1972",2016-08-13 00:30:00,52.4395061728395,"XRP","world","web",0,28,2016-08-12
"1973",2016-08-14 00:30:00,71.1679012345679,"XRP","world","web",0,38,2016-08-13
"1974",2016-08-15 00:30:00,93.641975308642,"XRP","world","web",0,50,2016-08-14
"1975",2016-08-16 00:30:00,121.734567901235,"XRP","world","web",0,65,2016-08-15
"1976",2016-08-17 00:30:00,61.8037037037037,"XRP","world","web",0,33,2016-08-16
"1977",2016-08-18 00:30:00,78.6592592592593,"XRP","world","web",0,42,2016-08-17
"1978",2016-08-19 00:30:00,31.8382716049383,"XRP","world","web",0,17,2016-08-18
"1979",2016-08-20 00:30:00,16.8555555555556,"XRP","world","web",0,9,2016-08-19
"1980",2016-08-21 00:30:00,0,"XRP","world","web",0,0,2016-08-20
"1981",2016-08-22 00:30:00,59.9308641975309,"XRP","world","web",0,32,2016-08-21
"1982",2016-08-23 00:30:00,29.9654320987654,"XRP","world","web",0,16,2016-08-22
"1983",2016-08-24 00:30:00,58.058024691358,"XRP","world","web",0,31,2016-08-23
"1984",2016-08-25 00:30:00,43.0753086419753,"XRP","world","web",0,23,2016-08-24
"1985",2016-08-26 00:30:00,104.879012345679,"XRP","world","web",0,56,2016-08-25
"1986",2016-08-27 00:30:00,33.7111111111111,"XRP","world","web",0,18,2016-08-26
"1987",2016-08-28 00:30:00,82.4049382716049,"XRP","world","web",0,44,2016-08-27
"1988",2016-08-29 00:30:00,69.2950617283951,"XRP","world","web",0,37,2016-08-28
"1989",2016-08-30 00:30:00,71.1679012345679,"XRP","world","web",0,38,2016-08-29
"1990",2016-08-31 00:30:00,56.1851851851852,"XRP","world","web",0,30,2016-08-30
"1991",2016-09-01 00:30:00,43.0753086419753,"XRP","world","web",0,23,2016-08-31
"1992",2016-09-02 00:30:00,103.006172839506,"XRP","world","web",0,55,2016-09-01
"1993",2016-09-03 00:30:00,50.5666666666667,"XRP","world","web",0,27,2016-09-02
"1994",2016-09-04 00:30:00,82.4049382716049,"XRP","world","web",0,44,2016-09-03
"1995",2016-09-05 00:30:00,43.0753086419753,"XRP","world","web",0,23,2016-09-04
"1996",2016-09-06 00:30:00,56.1851851851852,"XRP","world","web",0,30,2016-09-05
"1997",2016-09-07 00:30:00,29.9654320987654,"XRP","world","web",0,16,2016-09-06
"1998",2016-09-08 00:30:00,101.133333333333,"XRP","world","web",0,54,2016-09-07
"1999",2016-09-09 00:30:00,89.8962962962963,"XRP","world","web",0,48,2016-09-08
"2000",2016-09-10 00:30:00,65.5493827160494,"XRP","world","web",0,35,2016-09-09
"2001",2016-09-11 00:30:00,82.4049382716049,"XRP","world","web",0,44,2016-09-10
"2002",2016-09-12 00:30:00,86.1506172839506,"XRP","world","web",0,46,2016-09-11
"2003",2016-09-13 00:30:00,127.353086419753,"XRP","world","web",0,68,2016-09-12
"2004",2016-09-14 00:30:00,69.2950617283951,"XRP","world","web",0,37,2016-09-13
"2005",2016-09-15 00:30:00,187.283950617284,"XRP","world","web",0,100,2016-09-14
"2006",2016-09-16 00:30:00,116.116049382716,"XRP","world","web",0,62,2016-09-15
"2007",2016-09-17 00:30:00,97.3876543209877,"XRP","world","web",0,52,2016-09-16
"2008",2016-09-18 00:30:00,93.641975308642,"XRP","world","web",0,50,2016-09-17
"2009",2016-09-19 00:30:00,56.1851851851852,"XRP","world","web",0,30,2016-09-18
"2010",2016-09-20 00:30:00,82.4049382716049,"XRP","world","web",0,44,2016-09-19
"2011",2016-09-21 00:30:00,41.2024691358025,"XRP","world","web",0,22,2016-09-20
"2012",2016-09-22 00:30:00,86.1506172839506,"XRP","world","web",0,46,2016-09-21
"2013",2016-09-23 00:30:00,103.006172839506,"XRP","world","web",0,55,2016-09-22
"2014",2016-09-24 00:30:00,65.5493827160494,"XRP","world","web",0,35,2016-09-23
"2015",2016-09-25 00:30:00,110.497530864198,"XRP","world","web",0,59,2016-09-24
"2016",2016-09-26 00:30:00,164.80987654321,"XRP","world","web",0,88,2016-09-25
"2017",2016-09-27 00:30:00,110.497530864198,"XRP","world","web",0,85,2016-09-26
"2018",2016-09-28 00:30:00,55.8987509077705,"XRP","world","web",0,43,2016-09-27
"2019",2016-09-29 00:30:00,49.398896151053,"XRP","world","web",0,38,2016-09-28
"2020",2016-09-30 00:30:00,122.197269426289,"XRP","world","web",0,94,2016-09-29
"2021",2016-10-01 00:30:00,77.99825708061,"XRP","world","web",0,60,2016-09-30
"2022",2016-10-02 00:30:00,54.598779956427,"XRP","world","web",0,42,2016-10-01
"2023",2016-10-03 00:30:00,92.2979375453885,"XRP","world","web",0,71,2016-10-02
"2024",2016-10-04 00:30:00,48.0989251997095,"XRP","world","web",0,37,2016-10-03
"2025",2016-10-05 00:30:00,84.4981118373275,"XRP","world","web",0,65,2016-10-04
"2026",2016-10-06 00:30:00,67.598489469862,"XRP","world","web",0,52,2016-10-05
"2027",2016-10-07 00:30:00,101.397734204793,"XRP","world","web",0,78,2016-10-06
"2028",2016-10-08 00:30:00,28.599360929557,"XRP","world","web",0,22,2016-10-07
"2029",2016-10-09 00:30:00,49.398896151053,"XRP","world","web",0,38,2016-10-08
"2030",2016-10-10 00:30:00,123.497240377633,"XRP","world","web",0,95,2016-10-09
"2031",2016-10-11 00:30:00,67.598489469862,"XRP","world","web",0,52,2016-10-10
"2032",2016-10-12 00:30:00,80.598198983297,"XRP","world","web",0,62,2016-10-11
"2033",2016-10-13 00:30:00,49.398896151053,"XRP","world","web",0,38,2016-10-12
"2034",2016-10-14 00:30:00,58.4986928104575,"XRP","world","web",0,45,2016-10-13
"2035",2016-10-15 00:30:00,57.198721859114,"XRP","world","web",0,44,2016-10-14
"2036",2016-10-16 00:30:00,83.198140885984,"XRP","world","web",0,64,2016-10-15
"2037",2016-10-17 00:30:00,102.697705156137,"XRP","world","web",0,79,2016-10-16
"2038",2016-10-18 00:30:00,96.197850399419,"XRP","world","web",0,74,2016-10-17
"2039",2016-10-19 00:30:00,97.4978213507625,"XRP","world","web",0,75,2016-10-18
"2040",2016-10-20 00:30:00,109.197559912854,"XRP","world","web",0,84,2016-10-19
"2041",2016-10-21 00:30:00,107.897588961511,"XRP","world","web",0,83,2016-10-20
"2042",2016-10-22 00:30:00,128.697124183007,"XRP","world","web",0,99,2016-10-21
"2043",2016-10-23 00:30:00,90.997966594045,"XRP","world","web",0,70,2016-10-22
"2044",2016-10-24 00:30:00,84.4981118373275,"XRP","world","web",0,65,2016-10-23
"2045",2016-10-25 00:30:00,66.2985185185185,"XRP","world","web",0,51,2016-10-24
"2046",2016-10-26 00:30:00,24.6994480755265,"XRP","world","web",0,19,2016-10-25
"2047",2016-10-27 00:30:00,68.8984604212055,"XRP","world","web",0,53,2016-10-26
"2048",2016-10-28 00:30:00,71.4984023238925,"XRP","world","web",0,55,2016-10-27
"2049",2016-10-29 00:30:00,122.197269426289,"XRP","world","web",0,94,2016-10-28
"2050",2016-10-30 00:30:00,77.99825708061,"XRP","world","web",0,60,2016-10-29
"2051",2016-10-31 00:30:00,80.598198983297,"XRP","world","web",0,62,2016-10-30
"2052",2016-11-01 00:30:00,44.199012345679,"XRP","world","web",0,34,2016-10-31
"2053",2016-11-02 00:30:00,110.497530864198,"XRP","world","web",0,85,2016-11-01
"2054",2016-11-03 00:30:00,67.598489469862,"XRP","world","web",0,52,2016-11-02
"2055",2016-11-04 00:30:00,114.397443718228,"XRP","world","web",0,88,2016-11-03
"2056",2016-11-05 00:30:00,55.8987509077705,"XRP","world","web",0,43,2016-11-04
"2057",2016-11-06 00:30:00,54.598779956427,"XRP","world","web",0,42,2016-11-05
"2058",2016-11-07 00:30:00,77.99825708061,"XRP","world","web",0,60,2016-11-06
"2059",2016-11-08 00:30:00,64.998547567175,"XRP","world","web",0,50,2016-11-07
"2060",2016-11-09 00:30:00,93.597908496732,"XRP","world","web",0,72,2016-11-08
"2061",2016-11-10 00:30:00,74.0983442265795,"XRP","world","web",0,57,2016-11-09
"2062",2016-11-11 00:30:00,50.6988671023965,"XRP","world","web",0,39,2016-11-10
"2063",2016-11-12 00:30:00,90.997966594045,"XRP","world","web",0,70,2016-11-11
"2064",2016-11-13 00:30:00,54.598779956427,"XRP","world","web",0,42,2016-11-12
"2065",2016-11-14 00:30:00,127.397153231663,"XRP","world","web",0,98,2016-11-13
"2066",2016-11-15 00:30:00,48.0989251997095,"XRP","world","web",0,37,2016-11-14
"2067",2016-11-16 00:30:00,90.997966594045,"XRP","world","web",0,70,2016-11-15
"2068",2016-11-17 00:30:00,61.0986347131445,"XRP","world","web",0,47,2016-11-16
"2069",2016-11-18 00:30:00,75.398315177923,"XRP","world","web",0,58,2016-11-17
"2070",2016-11-19 00:30:00,118.297356572259,"XRP","world","web",0,91,2016-11-18
"2071",2016-11-20 00:30:00,109.197559912854,"XRP","world","web",0,84,2016-11-19
"2072",2016-11-21 00:30:00,64.998547567175,"XRP","world","web",0,50,2016-11-20
"2073",2016-11-22 00:30:00,71.4984023238925,"XRP","world","web",0,55,2016-11-21
"2074",2016-11-23 00:30:00,107.897588961511,"XRP","world","web",0,83,2016-11-22
"2075",2016-11-24 00:30:00,55.8987509077705,"XRP","world","web",0,43,2016-11-23
"2076",2016-11-25 00:30:00,129.99709513435,"XRP","world","web",0,100,2016-11-24
"2077",2016-11-26 00:30:00,122.197269426289,"XRP","world","web",0,94,2016-11-25
"2078",2016-11-27 00:30:00,46.798954248366,"XRP","world","web",0,36,2016-11-26
"2079",2016-11-28 00:30:00,68.8984604212055,"XRP","world","web",0,53,2016-11-27
"2080",2016-11-29 00:30:00,115.697414669572,"XRP","world","web",0,89,2016-11-28
"2081",2016-11-30 00:30:00,75.398315177923,"XRP","world","web",0,58,2016-11-29
"2082",2016-12-01 00:30:00,81.8981699346405,"XRP","world","web",0,63,2016-11-30
"2083",2016-12-02 00:30:00,42.8990413943355,"XRP","world","web",0,33,2016-12-01
"2084",2016-12-03 00:30:00,46.798954248366,"XRP","world","web",0,36,2016-12-02
"2085",2016-12-04 00:30:00,102.697705156137,"XRP","world","web",0,79,2016-12-03
"2086",2016-12-05 00:30:00,100.09776325345,"XRP","world","web",0,77,2016-12-04
"2087",2016-12-06 00:30:00,90.997966594045,"XRP","world","web",0,70,2016-12-05
"2088",2016-12-07 00:30:00,97.4978213507625,"XRP","world","web",0,75,2016-12-06
"2089",2016-12-08 00:30:00,88.398024691358,"XRP","world","web",0,68,2016-12-07
"2090",2016-12-09 00:30:00,85.798082788671,"XRP","world","web",0,66,2016-12-08
"2091",2016-12-10 00:30:00,75.398315177923,"XRP","world","web",0,58,2016-12-09
"2092",2016-12-11 00:30:00,45.4989832970225,"XRP","world","web",0,35,2016-12-10
"2093",2016-12-12 00:30:00,80.598198983297,"XRP","world","web",0,62,2016-12-11
"2094",2016-12-13 00:30:00,74.0983442265795,"XRP","world","web",0,57,2016-12-12
"2095",2016-12-14 00:30:00,98.797792302106,"XRP","world","web",0,76,2016-12-13
"2096",2016-12-15 00:30:00,41.599070442992,"XRP","world","web",0,32,2016-12-14
"2097",2016-12-16 00:30:00,49.398896151053,"XRP","world","web",0,38,2016-12-15
"2098",2016-12-17 00:30:00,68.8984604212055,"XRP","world","web",0,53,2016-12-16
"2099",2016-12-18 00:30:00,48.0989251997095,"XRP","world","web",0,37,2016-12-17
"2100",2016-12-19 00:30:00,71.4984023238925,"XRP","world","web",0,55,2016-12-18
"2101",2016-12-20 00:30:00,92.2979375453885,"XRP","world","web",0,71,2016-12-19
"2102",2016-12-21 00:30:00,75.398315177923,"XRP","world","web",0,58,2016-12-20
"2103",2016-12-22 00:30:00,37.6991575889615,"XRP","world","web",0,29,2016-12-21
"2104",2016-12-23 00:30:00,45.4989832970225,"XRP","world","web",0,35,2016-12-22
"2105",2016-12-24 00:30:00,37.6991575889615,"XRP","world","web",0,29,2016-12-23
"2106",2016-12-25 00:30:00,61.0986347131445,"XRP","world","web",0,47,2016-12-24
"2107",2016-12-26 00:30:00,105.297647058824,"XRP","world","web",0,24,2016-12-25
"2108",2016-12-27 00:30:00,100.910245098039,"XRP","world","web",0,23,2016-12-26
"2109",2016-12-28 00:30:00,179.883480392157,"XRP","world","web",0,41,2016-12-27
"2110",2016-12-29 00:30:00,179.883480392157,"XRP","world","web",0,41,2016-12-28
"2111",2016-12-30 00:30:00,149.171666666667,"XRP","world","web",0,34,2016-12-29
"2112",2016-12-31 00:30:00,114.072450980392,"XRP","world","web",0,26,2016-12-30
"2113",2017-01-01 00:30:00,118.459852941176,"XRP","world","web",0,27,2016-12-31
"2114",2017-01-02 00:30:00,118.459852941176,"XRP","world","web",0,27,2017-01-01
"2115",2017-01-03 00:30:00,149.171666666667,"XRP","world","web",0,34,2017-01-02
"2116",2017-01-04 00:30:00,149.171666666667,"XRP","world","web",0,34,2017-01-03
"2117",2017-01-05 00:30:00,74.5858333333333,"XRP","world","web",0,17,2017-01-04
"2118",2017-01-06 00:30:00,157.946470588235,"XRP","world","web",0,36,2017-01-05
"2119",2017-01-07 00:30:00,83.360637254902,"XRP","world","web",0,19,2017-01-06
"2120",2017-01-08 00:30:00,122.847254901961,"XRP","world","web",0,28,2017-01-07
"2121",2017-01-09 00:30:00,74.5858333333333,"XRP","world","web",0,17,2017-01-08
"2122",2017-01-10 00:30:00,236.919705882353,"XRP","world","web",0,54,2017-01-09
"2123",2017-01-11 00:30:00,359.766960784314,"XRP","world","web",0,82,2017-01-10
"2124",2017-01-12 00:30:00,127.234656862745,"XRP","world","web",0,29,2017-01-11
"2125",2017-01-13 00:30:00,166.721274509804,"XRP","world","web",0,38,2017-01-12
"2126",2017-01-14 00:30:00,144.784264705882,"XRP","world","web",0,33,2017-01-13
"2127",2017-01-15 00:30:00,263.244117647059,"XRP","world","web",0,60,2017-01-14
"2128",2017-01-16 00:30:00,144.784264705882,"XRP","world","web",0,33,2017-01-15
"2129",2017-01-17 00:30:00,122.847254901961,"XRP","world","web",0,28,2017-01-16
"2130",2017-01-18 00:30:00,162.33387254902,"XRP","world","web",0,37,2017-01-17
"2131",2017-01-19 00:30:00,179.883480392157,"XRP","world","web",0,41,2017-01-18
"2132",2017-01-20 00:30:00,57.0362254901961,"XRP","world","web",0,13,2017-01-19
"2133",2017-01-21 00:30:00,100.910245098039,"XRP","world","web",0,23,2017-01-20
"2134",2017-01-22 00:30:00,61.4236274509804,"XRP","world","web",0,14,2017-01-21
"2135",2017-01-23 00:30:00,105.297647058824,"XRP","world","web",0,24,2017-01-22
"2136",2017-01-24 00:30:00,122.847254901961,"XRP","world","web",0,28,2017-01-23
"2137",2017-01-25 00:30:00,109.685049019608,"XRP","world","web",0,25,2017-01-24
"2138",2017-01-26 00:30:00,144.784264705882,"XRP","world","web",0,33,2017-01-25
"2139",2017-01-27 00:30:00,149.171666666667,"XRP","world","web",0,34,2017-01-26
"2140",2017-01-28 00:30:00,127.234656862745,"XRP","world","web",0,29,2017-01-27
"2141",2017-01-29 00:30:00,166.721274509804,"XRP","world","web",0,38,2017-01-28
"2142",2017-01-30 00:30:00,87.7480392156863,"XRP","world","web",0,20,2017-01-29
"2143",2017-01-31 00:30:00,140.396862745098,"XRP","world","web",0,32,2017-01-30
"2144",2017-02-01 00:30:00,175.496078431373,"XRP","world","web",0,40,2017-01-31
"2145",2017-02-02 00:30:00,70.198431372549,"XRP","world","web",0,16,2017-02-01
"2146",2017-02-03 00:30:00,74.5858333333333,"XRP","world","web",0,17,2017-02-02
"2147",2017-02-04 00:30:00,83.360637254902,"XRP","world","web",0,19,2017-02-03
"2148",2017-02-05 00:30:00,61.4236274509804,"XRP","world","web",0,14,2017-02-04
"2149",2017-02-06 00:30:00,157.946470588235,"XRP","world","web",0,36,2017-02-05
"2150",2017-02-07 00:30:00,105.297647058824,"XRP","world","web",0,24,2017-02-06
"2151",2017-02-08 00:30:00,70.198431372549,"XRP","world","web",0,16,2017-02-07
"2152",2017-02-09 00:30:00,162.33387254902,"XRP","world","web",0,37,2017-02-08
"2153",2017-02-10 00:30:00,131.622058823529,"XRP","world","web",0,30,2017-02-09
"2154",2017-02-11 00:30:00,61.4236274509804,"XRP","world","web",0,14,2017-02-10
"2155",2017-02-12 00:30:00,140.396862745098,"XRP","world","web",0,32,2017-02-11
"2156",2017-02-13 00:30:00,223.7575,"XRP","world","web",0,51,2017-02-12
"2157",2017-02-14 00:30:00,122.847254901961,"XRP","world","web",0,28,2017-02-13
"2158",2017-02-15 00:30:00,87.7480392156863,"XRP","world","web",0,20,2017-02-14
"2159",2017-02-16 00:30:00,232.532303921569,"XRP","world","web",0,53,2017-02-15
"2160",2017-02-17 00:30:00,140.396862745098,"XRP","world","web",0,32,2017-02-16
"2161",2017-02-18 00:30:00,162.33387254902,"XRP","world","web",0,37,2017-02-17
"2162",2017-02-19 00:30:00,83.360637254902,"XRP","world","web",0,19,2017-02-18
"2163",2017-02-20 00:30:00,140.396862745098,"XRP","world","web",0,32,2017-02-19
"2164",2017-02-21 00:30:00,87.7480392156863,"XRP","world","web",0,20,2017-02-20
"2165",2017-02-22 00:30:00,17.5496078431373,"XRP","world","web",0,4,2017-02-21
"2166",2017-02-23 00:30:00,197.433088235294,"XRP","world","web",0,45,2017-02-22
"2167",2017-02-24 00:30:00,223.7575,"XRP","world","web",0,51,2017-02-23
"2168",2017-02-25 00:30:00,122.847254901961,"XRP","world","web",0,28,2017-02-24
"2169",2017-02-26 00:30:00,39.4866176470588,"XRP","world","web",0,9,2017-02-25
"2170",2017-02-27 00:30:00,87.7480392156863,"XRP","world","web",0,20,2017-02-26
"2171",2017-02-28 00:30:00,206.207892156863,"XRP","world","web",0,47,2017-02-27
"2172",2017-03-01 00:30:00,118.459852941176,"XRP","world","web",0,27,2017-02-28
"2173",2017-03-02 00:30:00,153.559068627451,"XRP","world","web",0,35,2017-03-01
"2174",2017-03-03 00:30:00,162.33387254902,"XRP","world","web",0,37,2017-03-02
"2175",2017-03-04 00:30:00,61.4236274509804,"XRP","world","web",0,14,2017-03-03
"2176",2017-03-05 00:30:00,140.396862745098,"XRP","world","web",0,32,2017-03-04
"2177",2017-03-06 00:30:00,83.360637254902,"XRP","world","web",0,19,2017-03-05
"2178",2017-03-07 00:30:00,65.8110294117647,"XRP","world","web",0,15,2017-03-06
"2179",2017-03-08 00:30:00,122.847254901961,"XRP","world","web",0,28,2017-03-07
"2180",2017-03-09 00:30:00,140.396862745098,"XRP","world","web",0,32,2017-03-08
"2181",2017-03-10 00:30:00,127.234656862745,"XRP","world","web",0,29,2017-03-09
"2182",2017-03-11 00:30:00,61.4236274509804,"XRP","world","web",0,14,2017-03-10
"2183",2017-03-12 00:30:00,153.559068627451,"XRP","world","web",0,35,2017-03-11
"2184",2017-03-13 00:30:00,210.595294117647,"XRP","world","web",0,48,2017-03-12
"2185",2017-03-14 00:30:00,223.7575,"XRP","world","web",0,51,2017-03-13
"2186",2017-03-15 00:30:00,298.343333333333,"XRP","world","web",0,68,2017-03-14
"2187",2017-03-16 00:30:00,70.198431372549,"XRP","world","web",0,16,2017-03-15
"2188",2017-03-17 00:30:00,166.721274509804,"XRP","world","web",0,38,2017-03-16
"2189",2017-03-18 00:30:00,144.784264705882,"XRP","world","web",0,33,2017-03-17
"2190",2017-03-19 00:30:00,201.820490196078,"XRP","world","web",0,46,2017-03-18
"2191",2017-03-20 00:30:00,320.280343137255,"XRP","world","web",0,73,2017-03-19
"2192",2017-03-21 00:30:00,87.7480392156863,"XRP","world","web",0,20,2017-03-20
"2193",2017-03-22 00:30:00,245.694509803922,"XRP","world","web",0,56,2017-03-21
"2194",2017-03-23 00:30:00,285.18112745098,"XRP","world","web",0,65,2017-03-22
"2195",2017-03-24 00:30:00,438.740196078431,"XRP","world","web",0,100,2017-03-23
"2196",2017-03-25 00:30:00,267.631519607843,"XRP","world","web",0,61,2017-03-24
"2197",2017-03-26 00:30:00,245.694509803922,"XRP","world","web",0,6,2017-03-25
"2198",2017-03-27 00:30:00,327.592679738562,"XRP","world","web",0,8,2017-03-26
"2199",2017-03-28 00:30:00,204.745424836601,"XRP","world","web",0,5,2017-03-27
"2200",2017-03-29 00:30:00,327.592679738562,"XRP","world","web",0,8,2017-03-28
"2201",2017-03-30 00:30:00,573.287189542484,"XRP","world","web",0,14,2017-03-29
"2202",2017-03-31 00:30:00,1269.42163398693,"XRP","world","web",0,31,2017-03-30
"2203",2017-04-01 00:30:00,655.185359477124,"XRP","world","web",0,16,2017-03-31
"2204",2017-04-02 00:30:00,2006.50516339869,"XRP","world","web",0,49,2017-04-01
"2205",2017-04-03 00:30:00,1842.70882352941,"XRP","world","web",0,45,2017-04-02
